Invoice no,Customer id,Invoice date,Shopping mall,Product id,Category,Price,Gender,Age,Payment method
INV02563,C00040,2024-12-10,CYB,P00383,Groceries,87.52,M,76,Cash
INV02563,C00040,2024-12-10,CYB,P00480,Groceries,74.67,M,76,Cash
INV02563,C00040,2024-12-10,CYB,P00270,Groceries,83.92,M,76,Cash
INV02563,C00040,2024-12-10,CYB,P00216,Groceries,133.4,M,76,Cash
INV02563,C00040,2024-12-10,CYB,P00376,Groceries,131.69,M,76,Cash
INV02564,C00670,2024-08-10,MK,P00132,Books,135.01,F,28,Mobile Payment
INV02564,C00670,2024-08-10,MK,P00063,Electronics,2473.94,F,28,Mobile Payment
INV02564,C00670,2024-08-10,MK,P00094,Toys,28.33,F,28,Mobile Payment
INV02564,C00670,2024-08-10,MK,P00396,Clothing,389.82,F,28,Mobile Payment
INV02564,C00670,2024-08-10,MK,P00103,Books,87.04,F,28,Mobile Payment
INV02565,C00798,2024-11-03,ST,P00351,Books,94.15,M,22,Credit Card
INV02566,C01253,2025-09-20,TKO,P00364,Books,91.15,F,19,Mobile Payment
INV02566,C01253,2025-09-20,TKO,P00223,Toys,30.79,F,19,Mobile Payment
INV02566,C01253,2025-09-20,TKO,P00507,Electronics,1951.07,F,19,Mobile Payment
INV02566,C01253,2025-09-20,TKO,P00415,Toys,62.77,F,19,Mobile Payment
INV02566,C01253,2025-09-20,TKO,P00340,Electronics,2691.45,F,19,Mobile Payment
INV02567,C01250,2025-01-28,ST,P00116,Toys,80.02,M,41,Mobile Payment
INV02567,C01250,2025-01-28,ST,P00163,Electronics,1714.22,M,41,Mobile Payment
INV02567,C01250,2025-01-28,ST,P00083,Groceries,84.75,M,41,Mobile Payment
INV02567,C01250,2025-01-28,ST,P00244,Clothing,502.8,M,41,Mobile Payment
INV02567,C01250,2025-01-28,ST,P00206,Toys,59.78,M,41,Mobile Payment
INV02568,C00726,2025-11-24,ST,P00441,Groceries,52.62,F,65,Mobile Payment
INV02568,C00726,2025-11-24,ST,P00195,Books,106.66,F,65,Mobile Payment
INV02569,C01222,2025-07-27,MK,P00183,Toys,29.64,M,19,Mobile Payment
INV02569,C01222,2025-07-27,MK,P00526,Groceries,84.39,M,19,Mobile Payment
INV02569,C01222,2025-07-27,MK,P00148,Books,97.11,M,19,Mobile Payment
INV02570,C00061,2025-01-25,ST,P00425,Groceries,51.63,F,42,Cash
INV02570,C00061,2025-01-25,ST,P00400,Electronics,1152.36,F,42,Cash
INV02570,C00061,2025-01-25,ST,P00039,Electronics,2218.88,F,42,Cash
INV02570,C00061,2025-01-25,ST,P00328,Electronics,1755.81,F,42,Cash
INV02571,C01465,2025-02-28,CYB,P00509,Clothing,588.2,F,19,Credit Card
INV02571,C01465,2025-02-28,CYB,P00500,Books,124.93,F,19,Credit Card
INV02571,C01465,2025-02-28,CYB,P00506,Electronics,3454.94,F,19,Credit Card
INV02572,C01159,2025-05-14,CYB,P00383,Groceries,87.52,M,26,Credit Card
INV02572,C01159,2025-05-14,CYB,P00480,Groceries,74.67,M,26,Credit Card
INV02572,C01159,2025-05-14,CYB,P00270,Groceries,83.92,M,26,Credit Card
INV02572,C01159,2025-05-14,CYB,P00216,Groceries,133.4,M,26,Credit Card
INV02572,C01159,2025-05-14,CYB,P00115,Electronics,3714.52,M,26,Credit Card
INV02572,C01159,2025-05-14,CYB,P00257,Groceries,51.3,M,26,Credit Card
INV02573,C01161,2024-08-11,MK,P00383,Groceries,87.52,F,41,Cash
INV02573,C01161,2024-08-11,MK,P00480,Groceries,74.67,F,41,Cash
INV02573,C01161,2024-08-11,MK,P00270,Groceries,83.92,F,41,Cash
INV02573,C01161,2024-08-11,MK,P00216,Groceries,133.4,F,41,Cash
INV02574,C00481,2025-03-25,ST,P00507,Electronics,1951.07,M,26,Credit Card
INV02574,C00481,2025-03-25,ST,P00387,Toys,42.62,M,26,Credit Card
INV02575,C00990,2025-12-17,ST,P00395,Books,123.62,M,38,Credit Card
INV02575,C00990,2025-12-17,ST,P00431,Clothing,326.98,M,38,Credit Card
INV02575,C00990,2025-12-17,ST,P00373,Clothing,403.67,M,38,Credit Card
INV02576,C00740,2024-08-31,MK,P00224,Clothing,193.99,F,65,Cash
INV02577,C00320,2024-06-01,MK,P00426,Books,111.87,M,58,Cash
INV02577,C00320,2024-06-01,MK,P00546,Electronics,3813.42,M,58,Cash
INV02577,C00320,2024-06-01,MK,P00345,Groceries,142.94,M,58,Cash
INV02577,C00320,2024-06-01,MK,P00409,Groceries,56.96,M,58,Cash
INV02578,C00892,2025-09-12,ST,P00383,Groceries,87.52,F,43,Credit Card
INV02578,C00892,2025-09-12,ST,P00480,Groceries,74.67,F,43,Credit Card
INV02578,C00892,2025-09-12,ST,P00270,Groceries,83.92,F,43,Credit Card
INV02578,C00892,2025-09-12,ST,P00216,Groceries,133.4,F,43,Credit Card
INV02578,C00892,2025-09-12,ST,P00055,Groceries,67.16,F,43,Credit Card
INV02579,C01218,2024-12-03,MK,P00359,Electronics,3079.95,M,36,Mobile Payment
INV02579,C01218,2024-12-03,MK,P00537,Groceries,174.59,M,36,Mobile Payment
INV02579,C01218,2024-12-03,MK,P00469,Electronics,2697.43,M,36,Mobile Payment
INV02579,C01218,2024-12-03,MK,P00523,Electronics,999.24,M,36,Mobile Payment
INV02580,C01234,2024-04-23,MK,P00242,Groceries,155.43,F,39,Credit Card
INV02580,C01234,2024-04-23,MK,P00429,Books,62.22,F,39,Credit Card
INV02580,C01234,2024-04-23,MK,P00199,Electronics,3999.2,F,39,Credit Card
INV02581,C00288,2024-12-05,MK,P00383,Groceries,87.52,M,50,Credit Card
INV02581,C00288,2024-12-05,MK,P00480,Groceries,74.67,M,50,Credit Card
INV02581,C00288,2024-12-05,MK,P00270,Groceries,83.92,M,50,Credit Card
INV02581,C00288,2024-12-05,MK,P00216,Groceries,133.4,M,50,Credit Card
INV02582,C00498,2025-10-31,CYB,P00337,Groceries,176.09,F,37,Credit Card
INV02582,C00498,2025-10-31,CYB,P00448,Electronics,1241.95,F,37,Credit Card
INV02582,C00498,2025-10-31,CYB,P00518,Electronics,1478.7,F,37,Credit Card
INV02583,C01495,2024-08-13,MK,P00024,Books,75.71,M,50,Mobile Payment
INV02583,C01495,2024-08-13,MK,P00056,Toys,65.67,M,50,Mobile Payment
INV02583,C01495,2024-08-13,MK,P00411,Groceries,161.88,M,50,Mobile Payment
INV02584,C00139,2024-06-11,MK,P00332,Electronics,3152.75,M,76,Cash
INV02584,C00139,2024-06-11,MK,P00196,Electronics,1067.24,M,76,Cash
INV02584,C00139,2024-06-11,MK,P00213,Clothing,421.44,M,76,Cash
INV02585,C00322,2024-08-08,MK,P00096,Electronics,2577.36,F,74,Credit Card
INV02585,C00322,2024-08-08,MK,P00272,Toys,74.92,F,74,Credit Card
INV02586,C01107,2025-09-05,MK,P00443,Electronics,2310.42,F,55,Credit Card
INV02586,C01107,2025-09-05,MK,P00273,Books,133.96,F,55,Credit Card
INV02586,C01107,2025-09-05,MK,P00297,Clothing,470.98,F,55,Credit Card
INV02586,C01107,2025-09-05,MK,P00125,Groceries,126.74,F,55,Credit Card
INV02587,C00558,2025-04-08,MK,P00448,Electronics,1241.95,F,70,Credit Card
INV02587,C00558,2025-04-08,MK,P00506,Electronics,3454.94,F,70,Credit Card
INV02587,C00558,2025-04-08,MK,P00055,Groceries,67.16,F,70,Credit Card
INV02588,C01021,2024-05-10,MK,P00210,Clothing,158.5,M,44,Mobile Payment
INV02588,C01021,2024-05-10,MK,P00165,Groceries,116.43,M,44,Mobile Payment
INV02588,C01021,2024-05-10,MK,P00412,Books,119.16,M,44,Mobile Payment
INV02589,C00130,2024-09-15,CYB,P00383,Groceries,87.52,M,63,Credit Card
INV02589,C00130,2024-09-15,CYB,P00480,Groceries,74.67,M,63,Credit Card
INV02589,C00130,2024-09-15,CYB,P00270,Groceries,83.92,M,63,Credit Card
INV02589,C00130,2024-09-15,CYB,P00216,Groceries,133.4,M,63,Credit Card
INV02590,C01006,2024-11-10,ST,P00388,Electronics,904.0,M,42,Cash
INV02591,C01345,2025-09-04,CYB,P00383,Groceries,87.52,M,73,Mobile Payment
INV02591,C01345,2025-09-04,CYB,P00480,Groceries,74.67,M,73,Mobile Payment
INV02591,C01345,2025-09-04,CYB,P00270,Groceries,83.92,M,73,Mobile Payment
INV02591,C01345,2025-09-04,CYB,P00216,Groceries,133.4,M,73,Mobile Payment
INV02591,C01345,2025-09-04,CYB,P00466,Toys,47.29,M,73,Mobile Payment
INV02592,C01163,2024-04-07,MK,P00294,Clothing,129.45,F,74,Credit Card
INV02592,C01163,2024-04-07,MK,P00054,Electronics,901.46,F,74,Credit Card
INV02592,C01163,2024-04-07,MK,P00165,Groceries,116.43,F,74,Credit Card
INV02592,C01163,2024-04-07,MK,P00193,Books,128.96,F,74,Credit Card
INV02593,C00025,2025-04-08,ST,P00178,Groceries,124.12,F,20,Cash
INV02594,C01340,2024-09-12,MK,P00383,Groceries,87.52,M,21,Cash
INV02594,C01340,2024-09-12,MK,P00480,Groceries,74.67,M,21,Cash
INV02594,C01340,2024-09-12,MK,P00270,Groceries,83.92,M,21,Cash
INV02594,C01340,2024-09-12,MK,P00216,Groceries,133.4,M,21,Cash
INV02594,C01340,2024-09-12,MK,P00191,Groceries,146.9,M,21,Cash
INV02594,C01340,2024-09-12,MK,P00408,Groceries,91.31,M,21,Cash
INV02595,C00264,2024-10-21,MK,P00231,Books,64.96,M,25,Credit Card
INV02595,C00264,2024-10-21,MK,P00356,Electronics,1164.23,M,25,Credit Card
INV02596,C00047,2024-12-13,CYB,P00036,Electronics,3039.8,M,51,Credit Card
INV02596,C00047,2024-12-13,CYB,P00176,Electronics,2504.75,M,51,Credit Card
INV02596,C00047,2024-12-13,CYB,P00471,Groceries,53.2,M,51,Credit Card
INV02596,C00047,2024-12-13,CYB,P00351,Books,94.15,M,51,Credit Card
INV02597,C00690,2025-01-03,TKO,P00383,Groceries,87.52,M,16,Cash
INV02597,C00690,2025-01-03,TKO,P00480,Groceries,74.67,M,16,Cash
INV02597,C00690,2025-01-03,TKO,P00270,Groceries,83.92,M,16,Cash
INV02597,C00690,2025-01-03,TKO,P00216,Groceries,133.4,M,16,Cash
INV02597,C00690,2025-01-03,TKO,P00089,Clothing,352.28,M,16,Cash
INV02598,C00292,2024-12-06,ST,P00383,Groceries,87.52,M,67,Mobile Payment
INV02598,C00292,2024-12-06,ST,P00480,Groceries,74.67,M,67,Mobile Payment
INV02598,C00292,2024-12-06,ST,P00270,Groceries,83.92,M,67,Mobile Payment
INV02598,C00292,2024-12-06,ST,P00216,Groceries,133.4,M,67,Mobile Payment
INV02599,C00330,2024-05-29,CYB,P00321,Electronics,1119.04,M,71,Mobile Payment
INV02600,C01204,2024-11-10,ST,P00275,Groceries,125.5,M,47,Mobile Payment
INV02600,C01204,2024-11-10,ST,P00421,Electronics,850.67,M,47,Mobile Payment
INV02600,C01204,2024-11-10,ST,P00505,Clothing,519.23,M,47,Mobile Payment
INV02600,C01204,2024-11-10,ST,P00467,Toys,24.45,M,47,Mobile Payment
INV02600,C01204,2024-11-10,ST,P00075,Clothing,345.62,M,47,Mobile Payment
INV02601,C01003,2024-07-14,MK,P00520,Clothing,189.13,F,50,Credit Card
INV02601,C01003,2024-07-14,MK,P00308,Toys,37.4,F,50,Credit Card
INV02601,C01003,2024-07-14,MK,P00034,Electronics,2643.85,F,50,Credit Card
INV02601,C01003,2024-07-14,MK,P00326,Books,123.49,F,50,Credit Card
INV02601,C01003,2024-07-14,MK,P00145,Books,111.31,F,50,Credit Card
INV02602,C00325,2025-09-29,TKO,P00288,Toys,40.88,M,54,Cash
INV02602,C00325,2025-09-29,TKO,P00158,Electronics,3014.6,M,54,Cash
INV02602,C00325,2025-09-29,TKO,P00093,Electronics,1515.13,M,54,Cash
INV02603,C01265,2024-02-21,TKO,P00239,Electronics,3878.29,F,61,Mobile Payment
INV02603,C01265,2024-02-21,TKO,P00541,Books,114.06,F,61,Mobile Payment
INV02603,C01265,2024-02-21,TKO,P00148,Books,97.11,F,61,Mobile Payment
INV02603,C01265,2024-02-21,TKO,P00479,Books,110.14,F,61,Mobile Payment
INV02604,C01155,2025-08-28,ST,P00383,Groceries,87.52,M,46,Credit Card
INV02604,C01155,2025-08-28,ST,P00480,Groceries,74.67,M,46,Credit Card
INV02604,C01155,2025-08-28,ST,P00270,Groceries,83.92,M,46,Credit Card
INV02604,C01155,2025-08-28,ST,P00216,Groceries,133.4,M,46,Credit Card
INV02605,C00169,2024-05-08,CYB,P00108,Groceries,154.92,M,16,Cash
INV02605,C00169,2024-05-08,CYB,P00283,Electronics,2092.53,M,16,Cash
INV02606,C00551,2025-07-25,CYB,P00211,Groceries,59.13,F,71,Cash
INV02606,C00551,2025-07-25,CYB,P00546,Electronics,3813.42,F,71,Cash
INV02606,C00551,2025-07-25,CYB,P00175,Toys,64.97,F,71,Cash
INV02606,C00551,2025-07-25,CYB,P00544,Groceries,131.35,F,71,Cash
INV02606,C00551,2025-07-25,CYB,P00014,Electronics,2357.56,F,71,Cash
INV02607,C00386,2024-11-27,ST,P00065,Clothing,622.82,F,29,Cash
INV02607,C00386,2024-11-27,ST,P00218,Clothing,278.93,F,29,Cash
INV02608,C01245,2024-04-11,MK,P00372,Books,72.93,M,71,Cash
INV02608,C01245,2024-04-11,MK,P00036,Electronics,3039.8,M,71,Cash
INV02608,C01245,2024-04-11,MK,P00361,Electronics,4110.11,M,71,Cash
INV02608,C01245,2024-04-11,MK,P00157,Toys,60.03,M,71,Cash
INV02609,C00179,2025-04-21,MK,P00432,Groceries,132.39,M,58,Mobile Payment
INV02609,C00179,2025-04-21,MK,P00540,Groceries,140.75,M,58,Mobile Payment
INV02609,C00179,2025-04-21,MK,P00039,Electronics,2218.88,M,58,Mobile Payment
INV02610,C01126,2025-09-10,ST,P00383,Groceries,87.52,F,63,Credit Card
INV02610,C01126,2025-09-10,ST,P00480,Groceries,74.67,F,63,Credit Card
INV02610,C01126,2025-09-10,ST,P00270,Groceries,83.92,F,63,Credit Card
INV02610,C01126,2025-09-10,ST,P00216,Groceries,133.4,F,63,Credit Card
INV02611,C00078,2024-08-18,MK,P00383,Groceries,87.52,M,58,Credit Card
INV02611,C00078,2024-08-18,MK,P00480,Groceries,74.67,M,58,Credit Card
INV02611,C00078,2024-08-18,MK,P00270,Groceries,83.92,M,58,Credit Card
INV02611,C00078,2024-08-18,MK,P00216,Groceries,133.4,M,58,Credit Card
INV02611,C00078,2024-08-18,MK,P00095,Books,90.4,M,58,Credit Card
INV02612,C00234,2024-10-18,MK,P00507,Electronics,1951.07,M,42,Credit Card
INV02612,C00234,2024-10-18,MK,P00443,Electronics,2310.42,M,42,Credit Card
INV02612,C00234,2024-10-18,MK,P00200,Books,67.33,M,42,Credit Card
INV02612,C00234,2024-10-18,MK,P00346,Electronics,3457.95,M,42,Credit Card
INV02612,C00234,2024-10-18,MK,P00214,Groceries,162.43,M,42,Credit Card
INV02613,C00310,2025-11-06,CYB,P00311,Groceries,125.27,M,56,Credit Card
INV02613,C00310,2025-11-06,CYB,P00384,Electronics,3854.39,M,56,Credit Card
INV02613,C00310,2025-11-06,CYB,P00509,Clothing,588.2,M,56,Credit Card
INV02613,C00310,2025-11-06,CYB,P00514,Clothing,250.82,M,56,Credit Card
INV02614,C00055,2025-08-08,CYB,P00383,Groceries,87.52,F,50,Cash
INV02614,C00055,2025-08-08,CYB,P00480,Groceries,74.67,F,50,Cash
INV02614,C00055,2025-08-08,CYB,P00270,Groceries,83.92,F,50,Cash
INV02614,C00055,2025-08-08,CYB,P00216,Groceries,133.4,F,50,Cash
INV02615,C00877,2025-08-27,MK,P00072,Books,65.32,F,27,Credit Card
INV02615,C00877,2025-08-27,MK,P00150,Groceries,66.35,F,27,Credit Card
INV02616,C00431,2025-01-02,CYB,P00160,Electronics,2372.92,F,39,Cash
INV02617,C00368,2024-06-17,MK,P00250,Clothing,483.37,M,66,Mobile Payment
INV02617,C00368,2024-06-17,MK,P00075,Clothing,345.62,M,66,Mobile Payment
INV02617,C00368,2024-06-17,MK,P00123,Books,70.68,M,66,Mobile Payment
INV02617,C00368,2024-06-17,MK,P00503,Clothing,567.09,M,66,Mobile Payment
INV02617,C00368,2024-06-17,MK,P00140,Books,100.5,M,66,Mobile Payment
INV02618,C01455,2025-12-24,ST,P00383,Groceries,87.52,M,27,Credit Card
INV02618,C01455,2025-12-24,ST,P00480,Groceries,74.67,M,27,Credit Card
INV02618,C01455,2025-12-24,ST,P00270,Groceries,83.92,M,27,Credit Card
INV02618,C01455,2025-12-24,ST,P00216,Groceries,133.4,M,27,Credit Card
INV02619,C00052,2025-03-30,TKO,P00470,Books,66.21,M,20,Credit Card
INV02619,C00052,2025-03-30,TKO,P00431,Clothing,326.98,M,20,Credit Card
INV02619,C00052,2025-03-30,TKO,P00480,Groceries,74.67,M,20,Credit Card
INV02619,C00052,2025-03-30,TKO,P00492,Groceries,98.13,M,20,Credit Card
INV02620,C01331,2024-10-05,TKO,P00055,Groceries,67.16,M,69,Mobile Payment
INV02620,C01331,2024-10-05,TKO,P00394,Groceries,157.98,M,69,Mobile Payment
INV02621,C00567,2024-08-22,TKO,P00383,Groceries,87.52,M,39,Credit Card
INV02621,C00567,2024-08-22,TKO,P00480,Groceries,74.67,M,39,Credit Card
INV02621,C00567,2024-08-22,TKO,P00270,Groceries,83.92,M,39,Credit Card
INV02621,C00567,2024-08-22,TKO,P00216,Groceries,133.4,M,39,Credit Card
INV02621,C00567,2024-08-22,TKO,P00362,Electronics,2624.39,M,39,Credit Card
INV02621,C00567,2024-08-22,TKO,P00424,Electronics,1396.33,M,39,Credit Card
INV02622,C01215,2024-08-02,CYB,P00247,Toys,37.04,M,25,Cash
INV02623,C00016,2024-12-27,ST,P00076,Groceries,106.27,F,35,Credit Card
INV02623,C00016,2024-12-27,ST,P00471,Groceries,53.2,F,35,Credit Card
INV02624,C00728,2025-03-27,MK,P00468,Clothing,560.05,F,32,Cash
INV02625,C00926,2024-05-03,MK,P00506,Electronics,3454.94,M,38,Credit Card
INV02626,C00059,2024-06-15,MK,P00091,Books,129.7,F,21,Mobile Payment
INV02626,C00059,2024-06-15,MK,P00184,Toys,26.72,F,21,Mobile Payment
INV02626,C00059,2024-06-15,MK,P00335,Toys,67.14,F,21,Mobile Payment
INV02626,C00059,2024-06-15,MK,P00528,Electronics,1120.25,F,21,Mobile Payment
INV02627,C01101,2024-08-25,MK,P00221,Clothing,509.31,F,75,Mobile Payment
INV02627,C01101,2024-08-25,MK,P00282,Groceries,118.74,F,75,Mobile Payment
INV02627,C01101,2024-08-25,MK,P00037,Clothing,360.28,F,75,Mobile Payment
INV02628,C01063,2025-03-09,TKO,P00455,Electronics,1385.55,M,38,Credit Card
INV02628,C01063,2025-03-09,TKO,P00533,Books,92.33,M,38,Credit Card
INV02628,C01063,2025-03-09,TKO,P00512,Groceries,156.55,M,38,Credit Card
INV02629,C00345,2025-12-06,ST,P00155,Electronics,2620.26,M,59,Credit Card
INV02629,C00345,2025-12-06,ST,P00540,Groceries,140.75,M,59,Credit Card
INV02630,C00913,2025-09-08,MK,P00359,Electronics,3079.95,M,36,Credit Card
INV02630,C00913,2025-09-08,MK,P00062,Groceries,116.5,M,36,Credit Card
INV02630,C00913,2025-09-08,MK,P00160,Electronics,2372.92,M,36,Credit Card
INV02630,C00913,2025-09-08,MK,P00044,Groceries,64.75,M,36,Credit Card
INV02631,C01418,2025-09-25,CYB,P00047,Groceries,56.83,F,68,Cash
INV02631,C01418,2025-09-25,CYB,P00092,Books,117.55,F,68,Cash
INV02631,C01418,2025-09-25,CYB,P00216,Groceries,133.4,F,68,Cash
INV02631,C01418,2025-09-25,CYB,P00383,Groceries,87.52,F,68,Cash
INV02632,C01314,2024-06-18,MK,P00087,Electronics,3907.27,M,61,Credit Card
INV02632,C01314,2024-06-18,MK,P00236,Books,74.18,M,61,Credit Card
INV02632,C01314,2024-06-18,MK,P00078,Books,109.48,M,61,Credit Card
INV02632,C01314,2024-06-18,MK,P00350,Books,114.94,M,61,Credit Card
INV02632,C01314,2024-06-18,MK,P00206,Toys,59.78,M,61,Credit Card
INV02633,C01494,2024-07-20,MK,P00383,Groceries,87.52,M,48,Credit Card
INV02633,C01494,2024-07-20,MK,P00480,Groceries,74.67,M,48,Credit Card
INV02633,C01494,2024-07-20,MK,P00270,Groceries,83.92,M,48,Credit Card
INV02633,C01494,2024-07-20,MK,P00216,Groceries,133.4,M,48,Credit Card
INV02634,C01443,2025-03-04,CYB,P00516,Electronics,3209.54,F,64,Credit Card
INV02634,C01443,2025-03-04,CYB,P00402,Books,84.21,F,64,Credit Card
INV02634,C01443,2025-03-04,CYB,P00101,Toys,35.4,F,64,Credit Card
INV02635,C01458,2024-09-04,TKO,P00101,Toys,35.4,M,56,Credit Card
INV02635,C01458,2024-09-04,TKO,P00355,Clothing,243.81,M,56,Credit Card
INV02635,C01458,2024-09-04,TKO,P00427,Clothing,416.42,M,56,Credit Card
INV02635,C01458,2024-09-04,TKO,P00072,Books,65.32,M,56,Credit Card
INV02636,C00076,2025-05-23,TKO,P00383,Groceries,87.52,F,53,Mobile Payment
INV02636,C00076,2025-05-23,TKO,P00480,Groceries,74.67,F,53,Mobile Payment
INV02636,C00076,2025-05-23,TKO,P00270,Groceries,83.92,F,53,Mobile Payment
INV02636,C00076,2025-05-23,TKO,P00216,Groceries,133.4,F,53,Mobile Payment
INV02637,C01304,2025-01-10,ST,P00069,Books,64.36,F,57,Mobile Payment
INV02637,C01304,2025-01-10,ST,P00280,Books,103.83,F,57,Mobile Payment
INV02637,C01304,2025-01-10,ST,P00312,Books,140.83,F,57,Mobile Payment
INV02637,C01304,2025-01-10,ST,P00479,Books,110.14,F,57,Mobile Payment
INV02637,C01304,2025-01-10,ST,P00403,Groceries,123.42,F,57,Mobile Payment
INV02638,C01146,2024-10-18,TKO,P00152,Books,92.86,M,45,Credit Card
INV02638,C01146,2024-10-18,TKO,P00368,Groceries,124.69,M,45,Credit Card
INV02638,C01146,2024-10-18,TKO,P00391,Groceries,107.08,M,45,Credit Card
INV02638,C01146,2024-10-18,TKO,P00278,Groceries,142.15,M,45,Credit Card
INV02639,C00171,2024-01-06,ST,P00438,Books,67.12,M,43,Credit Card
INV02639,C00171,2024-01-06,ST,P00269,Groceries,165.74,M,43,Credit Card
INV02639,C00171,2024-01-06,ST,P00264,Clothing,156.97,M,43,Credit Card
INV02640,C00237,2024-09-21,CYB,P00474,Groceries,154.7,M,32,Credit Card
INV02640,C00237,2024-09-21,CYB,P00244,Clothing,502.8,M,32,Credit Card
INV02640,C00237,2024-09-21,CYB,P00014,Electronics,2357.56,M,32,Credit Card
INV02640,C00237,2024-09-21,CYB,P00059,Electronics,3306.16,M,32,Credit Card
INV02641,C00690,2025-03-04,ST,P00073,Toys,76.2,M,16,Cash
INV02642,C00608,2024-02-07,CYB,P00383,Groceries,87.52,M,20,Cash
INV02642,C00608,2024-02-07,CYB,P00480,Groceries,74.67,M,20,Cash
INV02642,C00608,2024-02-07,CYB,P00270,Groceries,83.92,M,20,Cash
INV02642,C00608,2024-02-07,CYB,P00216,Groceries,133.4,M,20,Cash
INV02642,C00608,2024-02-07,CYB,P00515,Toys,83.53,M,20,Cash
INV02642,C00608,2024-02-07,CYB,P00527,Clothing,287.6,M,20,Cash
INV02643,C01045,2025-08-19,CYB,P00383,Groceries,87.52,M,68,Credit Card
INV02643,C01045,2025-08-19,CYB,P00480,Groceries,74.67,M,68,Credit Card
INV02643,C01045,2025-08-19,CYB,P00270,Groceries,83.92,M,68,Credit Card
INV02643,C01045,2025-08-19,CYB,P00216,Groceries,133.4,M,68,Credit Card
INV02643,C01045,2025-08-19,CYB,P00295,Books,110.29,M,68,Credit Card
INV02643,C01045,2025-08-19,CYB,P00291,Clothing,497.27,M,68,Credit Card
INV02644,C01212,2024-04-19,CYB,P00105,Electronics,1571.19,F,61,Cash
INV02644,C01212,2024-04-19,CYB,P00259,Groceries,154.08,F,61,Cash
INV02644,C01212,2024-04-19,CYB,P00403,Groceries,123.42,F,61,Cash
INV02644,C01212,2024-04-19,CYB,P00008,Groceries,163.31,F,61,Cash
INV02644,C01212,2024-04-19,CYB,P00309,Toys,41.03,F,61,Cash
INV02645,C00935,2025-05-19,MK,P00383,Groceries,87.52,F,66,Credit Card
INV02645,C00935,2025-05-19,MK,P00480,Groceries,74.67,F,66,Credit Card
INV02645,C00935,2025-05-19,MK,P00270,Groceries,83.92,F,66,Credit Card
INV02645,C00935,2025-05-19,MK,P00216,Groceries,133.4,F,66,Credit Card
INV02645,C00935,2025-05-19,MK,P00132,Books,135.01,F,66,Credit Card
INV02645,C00935,2025-05-19,MK,P00527,Clothing,287.6,F,66,Credit Card
INV02646,C00995,2025-03-14,MK,P00288,Toys,40.88,M,41,Mobile Payment
INV02646,C00995,2025-03-14,MK,P00308,Toys,37.4,M,41,Mobile Payment
INV02646,C00995,2025-03-14,MK,P00007,Books,127.32,M,41,Mobile Payment
INV02646,C00995,2025-03-14,MK,P00074,Groceries,174.84,M,41,Mobile Payment
INV02647,C01409,2024-09-22,ST,P00493,Books,92.52,F,62,Cash
INV02647,C01409,2024-09-22,ST,P00507,Electronics,1951.07,F,62,Cash
INV02648,C00377,2025-04-23,TKO,P00383,Groceries,87.52,M,28,Cash
INV02648,C00377,2025-04-23,TKO,P00480,Groceries,74.67,M,28,Cash
INV02648,C00377,2025-04-23,TKO,P00270,Groceries,83.92,M,28,Cash
INV02648,C00377,2025-04-23,TKO,P00216,Groceries,133.4,M,28,Cash
INV02648,C00377,2025-04-23,TKO,P00539,Groceries,100.81,M,28,Cash
INV02648,C00377,2025-04-23,TKO,P00472,Books,59.74,M,28,Cash
INV02649,C00043,2025-03-18,CYB,P00194,Groceries,174.63,M,21,Mobile Payment
INV02649,C00043,2025-03-18,CYB,P00466,Toys,47.29,M,21,Mobile Payment
INV02649,C00043,2025-03-18,CYB,P00508,Toys,62.05,M,21,Mobile Payment
INV02650,C00894,2024-04-11,MK,P00005,Groceries,113.85,F,63,Mobile Payment
INV02650,C00894,2024-04-11,MK,P00241,Books,105.78,F,63,Mobile Payment
INV02651,C00482,2025-04-01,ST,P00534,Clothing,549.37,F,62,Cash
INV02651,C00482,2025-04-01,ST,P00470,Books,66.21,F,62,Cash
INV02651,C00482,2025-04-01,ST,P00399,Groceries,118.7,F,62,Cash
INV02651,C00482,2025-04-01,ST,P00289,Groceries,43.04,F,62,Cash
INV02652,C00184,2024-09-25,CYB,P00040,Groceries,54.51,M,16,Cash
INV02652,C00184,2024-09-25,CYB,P00289,Groceries,43.04,M,16,Cash
INV02653,C00217,2025-08-04,CYB,P00090,Books,89.99,F,17,Mobile Payment
INV02653,C00217,2025-08-04,CYB,P00264,Clothing,156.97,F,17,Mobile Payment
INV02653,C00217,2025-08-04,CYB,P00023,Books,61.68,F,17,Mobile Payment
INV02654,C00561,2024-04-28,CYB,P00424,Electronics,1396.33,M,58,Cash
